Cas8838	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	0.01502	-0.309320003	0.01502	-0.309320003	900.9568481	7603.015625	248.0538177	0	1.03974998	385.4610596	7603.015625	25	1	-1	25	0	0
1	0.018650001	0.082929999	0.018650001	0.082929999	1304.40979	11432.64551	252.7982025	0	1.040470004	373.8618774	11432.64551	25	1	-1	74	0	0
1	0.021579999	-0.339469999	0.021579999	-0.339469999	2394.906494	20027.89063	246.9410095	0	1.042850018	422.4642029	20027.89063	25	1	-1	11	0	0
1	0.02939	-0.355599999	0.02939	-0.355599999	747.7419434	5560.792969	232.8298645	0	1.019610047	379.1547546	5560.792969	25	1	-1	12	0	0
1	0.034200002	0.151549995	0.034200002	0.151549995	322.3276062	2596.800293	242.3314667	0	1.016790032	362.8113098	2596.800293	25	1	-1	73	0	0
1	0.088979997	0.381720006	0.088979997	0.381720006	220.4095459	3167.201904	324.518158	0	1.159919977	361.1037598	3167.201904	25	1	-1	159	0	0
1	0.090400003	-0.038789999	0.090400003	-0.038789999	918.4863281	8097.356934	253.5985565	0	1.060850024	376.0062866	8097.356934	25	1	-1	320	0	0
1	0.096189998	0.0142	0.096189998	0.0142	1341.764648	12988.53223	265.6681824	0	1.037410021	379.1242371	12988.53223	25	1	-1	482	0	0
1	0.098930001	0.00218	0.098930001	0.00218	1926.310303	19068.98438	268.668457	0	1.041730046	409.7523193	19068.98438	25	1	-1	478	0	0
1	0.100390002	0.022949999	0.100390002	0.022949999	2161.457764	20223.09766	261.2447815	0	1.058210015	408.8651733	20223.09766	25	1	-1	483	0	0
1	0.102909997	0.00297	0.102909997	0.00297	1529.93396	14469.61719	262.5822754	0	1.031100035	380.5971985	14469.61719	25	1	-1	481	0	0
1	0.103030004	0.04135	0.103030004	0.04135	595.4624634	5660.27832	263.282074	0	1.044770002	358.8501892	5660.27832	25	1	-1	484	0	0
1	0.11208	-0.00731	0.11208	-0.00731	1864.422363	17894.20313	264.5553589	0	1.04550004	415.0241089	17894.20313	25	1	-1	476	0	0
1	0.12427	-0.034990001	0.12427	-0.034990001	1978.75769	19490.99023	268.0649719	0	1.061699986	412.3919678	19490.99023	25	1	-1	477	0	0
1	0.124499999	-0.018510001	0.124499999	-0.018510001	1731.078979	17358.5957	270.3761597	0	1.028890014	407.2917786	17358.5957	25	1	-1	475	0	0
1	0.128020003	0.00112	0.128020003	0.00112	1993.072021	19442.78125	266.8836975	0	1.087360024	416.486908	19442.78125	25	1	-1	480	0	0
1	0.128419995	0.02118	0.128419995	0.02118	1978.856079	19857.66992	270.4981384	0	1.040269971	393.660614	19857.66992	25	1	-1	479	0	0
1	0.148939997	0.207460001	0.148939997	0.207460001	199.9199066	1833.48584	258.7752075	0	1.088279963	359.849823	1833.48584	25	1	-1	140	0	0
1	0.191070005	0.177239999	0.191070005	0.177239999	2446.703125	23525.65039	264.9084473	0	1.076120019	413.6005249	23525.65039	25	1	-1	196	0	0
1	0.222460002	-0.086029999	0.222460002	-0.086029999	449.8460999	4019.950439	255.2142639	0	1.008949995	366.895752	4019.950439	25	1	-1	20	0	0
1	0.22766	0.090010002	0.22766	0.090010002	3133.956787	25878.21094	245.4002075	0	1.050040007	436.515564	25878.21094	25	1	-1	48	0	0
1	0.227740005	0.042989999	0.227740005	0.042989999	1258.3396	10289.51758	244.2381897	0	1.061210036	405.9295654	10289.51758	25	1	-1	80	0	0
1	0.22913	0.154119998	0.22913	0.154119998	2214.702637	18418.5625	246.4231415	0	1.088039994	412.0101013	18418.5625	25	1	-1	195	0	0
1	0.229849994	0.00712	0.229849994	0.00712	2851.055176	24295.40039	249.3057251	0	1.053740025	432.5910339	24295.40039	25	1	-1	51	0	0
1	0.230320007	0.252249986	0.230320007	0.252249986	2082.258789	18251.48047	252.8495636	0	1.055369973	421.9926453	18251.48047	25	1	-1	212	0	0
1	0.234730005	-0.085610002	0.234730005	-0.085610002	431.4480896	3899.662109	256.6716003	0	1.009799957	364.9828491	3899.662109	25	1	-1	395	0	0
1	0.235929996	0.318360001	0.235929996	0.318360001	2113.058838	18951.58008	255.7963409	0	1.063199997	399.8647156	18951.58008	25	1	-1	157	0	0
1	0.241699994	0.265410006	0.241699994	0.265410006	1165.425659	9916.131836	249.0403748	0	1.017820001	394.7155762	9916.131836	25	1	-1	3	0	0
1	0.242310002	0.175310001	0.242310002	0.175310001	1789.056763	16920.5	262.6229553	0	1.047129989	395.4348145	16920.5	25	1	-1	217	0	0
1	0.243560001	0.256700009	0.243560001	0.256700009	3119.554443	29498.28516	262.6379395	0	1.059399962	440.7296753	29498.28516	25	1	-1	214	0	0
1	0.250059992	0.146620005	0.250059992	0.146620005	2586.339111	21698.61719	247.473877	0	1.08138001	416.1462708	21698.61719	25	1	-1	193	0	0
1	0.250250012	-0.059870001	0.250250012	-0.059870001	1190.117188	9782.057617	244.7753448	0	1.020300031	395.4993286	9782.057617	25	1	-1	54	0	0
1	0.253529996	0.063340001	0.253529996	0.063340001	1861.61499	14774.76855	240.5659637	0	1.042860031	417.7531128	14774.76855	25	1	-1	81	0	0
1	0.254079998	0.01802	0.254079998	0.01802	831.0968018	7004.942871	247.989624	0	1.067960024	389.7846069	7004.942871	25	1	-1	47	0	0
1	0.257340014	0.04191	0.257340014	0.04191	2612.826904	22053.17969	248.0816498	0	1.041970015	437.2570496	22053.17969	25	1	-1	49	0	0
1	0.26027	0.219469994	0.26027	0.219469994	1407.885864	12619.93652	255.732132	0	1.065379977	382.0498962	12619.93652	25	1	-1	218	0	0
1	0.262089998	0.336120009	0.262089998	0.336120009	1760.61731	16146.48535	258.6361084	0	1.055480003	393.8410034	16146.48535	25	1	-1	56	0	0
1	0.265089989	0.349059999	0.265089989	0.349059999	1557.79187	13061.88965	247.3090973	0	1.057090044	383.8494263	13061.88965	25	1	-1	158	0	0
1	0.265610009	0.213049993	0.265610009	0.213049993	2281.354004	20118.25586	253.600708	0	1.049819946	413.422821	20118.25586	25	1	-1	216	0	0
1	0.266099989	0.262300014	0.266099989	0.262300014	2772.97168	24228.54492	252.5157318	0	1.073490024	427.622406	24228.54492	25	1	-1	215	0	0
1	0.269549996	0.252380013	0.269549996	0.252380013	2527.124512	23191.61133	258.7174377	0	1.05419004	426.3681946	23191.61133	25	1	-1	213	0	0
1	0.274830014	0.154119998	0.274830014	0.154119998	2442.963135	20076.28906	244.9272919	0	1.08107996	427.0978699	20076.28906	25	1	-1	194	0	0
1	0.286110014	0.045290001	0.286110014	0.045290001	1729.557373	14434.83984	246.6628113	0	1.027889967	410.1930542	14434.83984	25	1	-1	82	0	0
1	0.304419994	0.268860012	0.304419994	0.268860012	1687.587158	14547.77539	250.7395172	0	1.050899982	399.8376465	14547.77539	25	1	-1	35	0	0
1	-0.405110002	0.352459997	-0.405110002	0.352459997	535.3077393	7801.403809	326.9962769	0	1.176560044	374.0076294	7801.403809	26	1	-1	373	0	0
1	-0.259149998	-0.089510001	-0.259149998	-0.089510001	198.8722076	1497.196899	234.2936249	0	1.040259957	365.8070679	1497.196899	26	1	-1	107	0	0
1	-0.201189995	0.348430008	-0.201189995	0.348430008	2420.618164	21641.10742	255.3319702	0	1.044770002	436.9788818	21641.10742	26	1	-1	109	0	0
1	-0.192760006	-0.134859994	-0.192760006	-0.134859994	392.8104858	2926.440674	233.0267334	0	1.008270025	376.1520691	2926.440674	26	1	-1	383	0	0
1	-0.180979997	0.363209993	-0.180979997	0.363209993	1225.103271	10480.61426	249.806488	0	1.057739973	399.2492065	10480.61426	26	1	-1	110	0	0
1	-0.179790005	-0.325109988	-0.179790005	-0.325109988	366.4772644	2915.235352	240.837738	0	1.040560007	367.7301636	2915.235352	26	1	-1	97	0	0
1	-0.178440005	0.360960007	-0.178440005	0.360960007	1568.338013	13424.79785	249.8364258	0	1.04350996	424.7747192	13424.79785	26	1	-1	247	0	0
1	-0.166250005	-0.164399996	-0.166250005	-0.164399996	2868.032227	24282.12695	248.5160675	0	1.059380054	451.2471924	24282.12695	26	1	-1	382	0	0
1	-0.158470005	-0.241510004	-0.158470005	-0.241510004	1706.782349	14570.53711	249.5197144	0	1.050519943	418.9657288	14570.53711	26	1	-1	495	0	0
1	-0.14666	-0.276270002	-0.14666	-0.276270002	2784.600098	21212.53711	235.7959137	0	1.076990008	434.3667297	21212.53711	26	1	-1	91	0	0
1	-0.146400005	-0.233740002	-0.146400005	-0.233740002	1804.646484	15204.10254	247.8226929	0	1.025259972	403.0308533	15204.10254	26	1	-1	494	0	0
1	-0.135979995	0.416009992	-0.135979995	0.416009992	2061.994873	17490.91602	248.7279053	0	1.051599979	411.0107727	17490.91602	26	1	-1	113	0	0
1	-0.130260006	-0.238680005	-0.130260006	-0.238680005	2376.956787	18680.21289	239.4574432	0	1.066550016	421.0846863	18680.21289	26	1	-1	94	0	0
1	-0.129940003	-0.222929999	-0.129940003	-0.222929999	1333.331177	12305.31543	259.3658447	0	1.014099956	388.1586609	12305.31543	26	1	-1	493	0	0
1	-0.126110002	-0.08929	-0.126110002	-0.08929	1359.169189	10926.0625	242.1838074	0	1.066480041	456.498291	10926.0625	26	1	-1	174	0	0
1	-0.12167	-0.265249997	-0.12167	-0.265249997	983.6240234	8762.134766	254.8697052	0	1.044960022	360.9618835	8762.134766	26	1	-1	496	0	0
1	-0.120959997	-0.113070004	-0.120959997	-0.113070004	1460.389771	12648.54883	251.2916412	0	1.035750031	406.8588867	12648.54883	26	1	-1	175	0	0
1	-0.11767	-0.237810001	-0.11767	-0.237810001	2399.234619	19614.50781	244.2595978	0	1.07404995	423.0126038	19614.50781	26	1	-1	95	0	0
1	-0.114139996	-0.156240001	-0.114139996	-0.156240001	556.6261597	4855.502441	252.1626129	0	1.019539952	362.8151245	4855.502441	26	1	-1	381	0	0
1	-0.10159	-0.295260012	-0.10159	-0.295260012	370.4136353	2658.562256	228.7766876	0	1.045850039	371.6842957	2658.562256	26	1	-1	90	0	0
1	-0.101020001	-0.273499995	-0.101020001	-0.273499995	2397.881836	19376.64844	242.8172455	0	1.067409992	430.8231506	19376.64844	26	1	-1	96	0	0
1	-0.10035	-0.283879995	-0.10035	-0.283879995	2465.279053	19231.78125	238.5179901	0	1.047909975	485.6026306	19231.78125	26	1	-1	93	0	0
1	-0.095859997	0.665300012	-0.095859997	0.665300012	1528.619019	19270.14258	303.2144775	0	1.05092001	397.7770691	19270.14258	26	1	-1	342	0	0
1	-0.092979997	-0.077189997	-0.092979997	-0.077189997	738.5621948	6689.925781	257.0375366	0	1.055089951	382.0768127	6689.925781	26	1	-1	173	0	0
1	-0.091700003	0.332349986	-0.091700003	0.332349986	1109.766235	9067.022461	244.0584412	0	1.031839967	418.8587646	9067.022461	26	1	-1	112	0	0
1	-0.07711	-0.227449998	-0.07711	-0.227449998	1180.841431	11060.3623	261.3774719	0	1.05467999	395.8648987	11060.3623	26	1	-1	313	0	0
1	-0.073009998	-0.267419994	-0.073009998	-0.267419994	2537.640381	20650.14258	243.5940704	0	1.042629957	445.7215271	20650.14258	26	1	-1	92	0	0
1	-0.048349999	0.358570009	-0.048349999	0.358570009	1467.708496	13006.47266	254.1956177	0	1.040070057	397.866333	13006.47266	26	1	-1	224	0	0
1	-0.037799999	0.359640002	-0.037799999	0.359640002	218.2950592	1966.859375	256.6801758	0	1.120499969	360.4899902	1966.859375	26	1	-1	222	0	0
1	-0.037319999	-0.289640009	-0.037319999	-0.289640009	2278.446045	19704.48047	251.1846466	0	1.063699961	415.6502991	19704.48047	26	1	-1	84	0	0
1	-0.036219999	0.347909987	-0.036219999	0.347909987	913.6842651	7640.241699	246.9260406	0	1.040949941	378.5166626	7640.241699	26	1	-1	497	0	0
1	-0.021369999	0.409570009	-0.021369999	0.409570009	754.25177	6580.446289	252.3466644	0	1.077769995	381.2070923	6580.446289	26	1	-1	223	0	0
1	-0.01301	-0.267560005	-0.01301	-0.267560005	1647.645752	14100.06641	249.7636719	0	1.022189975	412.8688354	14100.06641	26	1	-1	390	0	0
1	-0.00097	-0.22676	-0.00097	-0.22676	1401.26709	11742.36133	247.191391	0	1.041859984	386.4050598	11742.36133	26	1	-1	389	0	0
1	0.00338	-0.242239997	0.00338	-0.242239997	1366.854248	11581.56641	248.5181885	0	1.015789986	400.9194641	11581.56641	26	1	-1	166	0	0
1	0.01342	-0.241380006	0.01342	-0.241380006	1267.513306	9409.335938	232.6115723	0	1.008049965	441.6850891	9409.335938	26	1	-1	30	0	0
1	0.01926	0.03593	0.01926	0.03593	713.6572876	5917.954102	245.9052734	0	1.044160008	395.2102661	5917.954102	26	1	-1	295	0	0
1	0.03043	-0.326739997	0.03043	-0.326739997	222.3360443	1899.492554	249.5475464	0	1.017079949	354.4816284	1899.492554	26	1	-1	312	0	0
1	0.031289998	-0.225620002	0.031289998	-0.225620002	1073.903198	9293.610352	251.1910553	0	1.036790013	375.0175171	9293.610352	26	1	-1	32	0	0
1	0.031330001	-0.215460002	0.031330001	-0.215460002	166.2238312	1231.376221	232.3783264	0	1.021389961	363.1116638	1231.376221	26	1	-1	374	0	0
1	0.040920001	-0.228750005	0.040920001	-0.228750005	1325.039063	11201.9248	248.2485657	0	1.02421999	433.6005554	11201.9248	26	1	-1	31	0	0
1	0.04504	-0.225009993	0.04504	-0.225009993	1901.456665	15902.92676	247.1635895	0	1.096940041	408.7949829	15902.92676	26	1	-1	164	0	0
1	0.045600001	0.142289996	0.045600001	0.142289996	2237.006592	18672.65625	246.6799316	0	1.028270006	405.760498	18672.65625	26	1	-1	394	0	0
1	0.05804	0.137260005	0.05804	0.137260005	2352.005127	19825.20508	247.9489594	0	1.053750038	416.6248779	19825.20508	26	1	-1	393	0	0
1	0.065449998	0.086659998	0.065449998	0.086659998	1290.011475	12242.56445	263.1622314	0	1.071920037	408.7820435	12242.56445	26	1	-1	392	0	0
1	0.066749997	0.161510006	0.066749997	0.161510006	1341.604248	11106.11035	245.6848297	0	1.040770054	382.2373962	11106.11035	26	1	-1	357	0	0
1	0.076439999	-0.199349999	0.076439999	-0.199349999	443.6234131	3800.779297	249.9840851	0	1.055819988	369.2915649	3800.779297	26	1	-1	75	0	0
1	0.079980001	-0.246920004	0.079980001	-0.246920004	1118.575806	9348.693359	246.8211823	0	1.017089963	390.8630676	9348.693359	26	1	-1	165	0	0
1	0.08196	-0.286040008	0.08196	-0.286040008	751.083252	6267.660645	246.6414032	0	1.024700046	381.9833679	6267.660645	26	1	-1	33	0	0
1	0.096660003	0.077030003	0.096660003	0.077030003	674.0858154	5385.899902	241.3470612	0	1.02947998	388.8504944	5385.899902	26	1	-1	291	0	0
1	0.10763	0.123290002	0.10763	0.123290002	1998.717041	17080.81641	249.6823425	0	1.060230017	391.5700989	17080.81641	26	1	-1	292	0	0
1	0.108989999	0.453810006	0.108989999	0.453810006	2157.595703	17812.74609	245.5115051	0	1.085569978	422.2112427	17812.74609	26	1	-1	397	0	0
1	0.134350002	0.089270003	0.134350002	0.089270003	2902.110107	25725.19922	254.219162	0	1.034129977	465.9736328	25725.19922	26	1	-1	202	0	0
1	0.160520002	0.439099997	0.160520002	0.439099997	2212.858398	18921.27734	249.6802368	0	1.034600019	423.0021362	18921.27734	26	1	-1	396	0	0
1	0.178169996	0.227349997	0.178169996	0.227349997	961.083374	8413.888672	252.6933289	0	1.054389954	385.9832764	8413.888672	26	1	-1	425	0	0
1	0.182789996	-0.234530002	0.182789996	-0.234530002	1641.723877	14027.65039	249.5924683	0	1.034890056	411.9446716	14027.65039	26	1	-1	187	0	0
1	0.207440004	0.169650003	0.207440004	0.169650003	480.5814209	4064.459473	248.2913666	0	1.018399954	381.7101135	4064.459473	26	1	-1	203	0	0
1	0.216670007	0.190129995	0.216670007	0.190129995	1231.286621	10667.19824	251.3023376	0	1.023000002	388.5536804	10667.19824	26	1	-1	426	0	0
1	0.255989999	0.251100004	0.255989999	0.251100004	2356.900391	19426.08398	245.1305847	0	1.031209946	433.7641296	19426.08398	26	1	-1	340	0	0
1	0.262080014	0.25722	0.262080014	0.25722	2328.558838	19096.0332	244.5656281	0	1.052539945	402.7138367	19096.0332	26	1	-1	341	0	0
1	0.26583001	0.250860006	0.26583001	0.250860006	1456.165771	11924.5459	244.3452148	0	1.034649968	416.7331848	11924.5459	26	1	-1	212	0	0
1	0.289020002	0.230609998	0.289020002	0.230609998	1170.186157	9918.279297	248.5503082	0	1.001449943	371.9328613	9918.279297	26	1	-1	122	0	0
1	0.319209993	-0.128360003	0.319209993	-0.128360003	1678.190552	14278.4668	249.036087	0	1.018020034	406.770874	14278.4668	26	1	-1	87	0	0
1	0.325720012	0.235960007	0.325720012	0.235960007	349.8943787	2982.144287	249.566803	0	1.107599974	355.7078247	2982.144287	26	1	-1	121	0	0
1	0.340200007	-0.075719997	0.340200007	-0.075719997	653.3948364	5262.854004	242.4448853	0	1.072620034	368.5991516	5262.854004	26	1	-1	88	0	0
1	-0.288740009	-0.060490001	-0.288740009	-0.060490001	1287.678833	10483.80566	243.6283112	0	1.030689955	431.5510864	10483.80566	27	1	-1	99	0	0
1	-0.238690004	-0.329540014	-0.238690004	-0.329540014	2315.599854	18980.84375	244.574173	0	1.071630001	433.8225708	18980.84375	27	1	-1	436	0	0
1	-0.234180003	-0.337119997	-0.234180003	-0.337119997	3371.408691	27988.35156	246.0593262	0	1.050959945	474.1957703	27988.35156	27	1	-1	437	0	0
1	-0.232580006	0.237169996	-0.232580006	0.237169996	2719.104248	21586.93359	240.6108856	0	1.046159983	439.5490723	21586.93359	27	1	-1	440	0	0
1	-0.226689994	0.239020005	-0.226689994	0.239020005	3006.268799	24039.06445	241.5396576	0	1.065840006	465.6643982	24039.06445	27	1	-1	441	0	0
1	-0.226060003	0.192029998	-0.226060003	0.192029998	1242.500854	10000.41113	242.3635559	0	1.07486999	401.5105896	10000.41113	27	1	-1	439	0	0
1	-0.223330006	-0.359719992	-0.223330006	-0.359719992	985.2461548	7794	240.1786041	0	1.044420004	393.8390503	7794	27	1	-1	438	0	0
1	-0.21886	-0.117229998	-0.21886	-0.117229998	1141.712769	10563.22363	259.6825867	0	1.001970053	423.2542419	10563.22363	27	1	-1	56	0	0
1	-0.216189995	-0.46074	-0.216189995	-0.46074	1833.567505	15535.07813	248.5353241	0	1.032240033	422.3121338	15535.07813	27	1	-1	75	0	0
1	-0.212449998	-0.437229991	-0.212449998	-0.437229991	1202.549316	10127.66016	247.7905884	0	1.033699989	410.1618042	10127.66016	27	1	-1	97	0	0
1	-0.207289994	-0.309139997	-0.207289994	-0.309139997	1943.833618	15631.66797	242.2137604	0	1.062870026	429.4344788	15631.66797	27	1	-1	435	0	0
1	-0.201199993	-0.086719997	-0.201199993	-0.086719997	1063.540649	8538.947266	242.1495514	0	1.093649983	405.421814	8538.947266	27	1	-1	100	0	0
1	-0.183750004	0.241999999	-0.183750004	0.241999999	2800.535156	22000.85938	239.4189301	0	1.067989945	430.9573059	22000.85938	27	1	-1	442	0	0
1	-0.183139995	0.281839997	-0.183139995	0.281839997	619.5280151	5196.225586	247.2941284	0	1.038200021	404.7540894	5196.225586	27	1	-1	369	0	0
1	-0.14632	-0.463389993	-0.14632	-0.463389993	1143.730103	9226.099609	242.5176392	0	1.037299991	402.2850647	9226.099609	27	1	-1	499	0	0
1	-0.106650002	0.270999998	-0.106650002	0.270999998	511.120697	4514.17627	253.7633362	0	1.038540006	415.2358398	4514.17627	27	1	-1	110	0	0
1	-0.106339999	-0.480639994	-0.106339999	-0.480639994	2659.386963	22109.56836	246.1770325	0	1.022210002	434.8535156	22109.56836	27	1	-1	465	0	0
1	-0.104769997	0.322629988	-0.104769997	0.322629988	285.0557556	2424.076904	248.9633331	0	1.005270004	374.3930664	2424.076904	27	1	-1	424	0	0
1	-0.102779999	-0.408300012	-0.102779999	-0.408300012	1954.110962	17471.78516	255.3619232	0	1.05151999	438.2648926	17471.78516	27	1	-1	466	0	0
1	-0.099399999	-0.493149996	-0.099399999	-0.493149996	2253.799561	18666.58398	245.7297821	0	1.03354001	450.2761536	18666.58398	27	1	-1	113	0	0
1	-0.088289998	0.255899996	-0.088289998	0.255899996	1198.556641	9454.507813	239.8169708	0	1.035930038	415.0057068	9454.507813	27	1	-1	368	0	0
1	-0.082950003	-0.038029999	-0.082950003	-0.038029999	2366.868164	19290.5293	243.7502747	0	1.026039958	426.491333	19290.5293	27	1	-1	92	0	0
1	-0.081299998	-0.483509988	-0.081299998	-0.483509988	718.291687	6116.960938	249.1837463	0	1.038820028	404.8311157	6116.960938	27	1	-1	112	0	0
1	-0.07491	0.241019994	-0.07491	0.241019994	2018.708252	17398.41211	250.6389465	0	1.011379957	409.6500549	17398.41211	27	1	-1	133	0	0
1	-0.062410001	0.282709986	-0.062410001	0.282709986	2733.137207	24439.85547	255.3640594	0	1.047799945	438.3183289	24439.85547	27	1	-1	106	0	0
1	-0.055939998	-0.507210016	-0.055939998	-0.507210016	1095.03064	9062.255859	245.6227875	0	1.027699947	421.0567322	9062.255859	27	1	-1	474	0	0
1	-0.055769999	0.299800009	-0.055769999	0.299800009	924.7516479	7537.067871	243.8722687	0	1.070060015	414.8904724	7537.067871	27	1	-1	105	0	0
1	-0.052310001	0.244069993	-0.052310001	0.244069993	1584.016235	12985.64355	244.4479218	0	1.014950037	416.2376709	12985.64355	27	1	-1	134	0	0
1	-0.03937	-0.483639985	-0.03937	-0.483639985	1309.464233	10720.6543	244.3238068	0	1.038519979	436.4931335	10720.6543	27	1	-1	310	0	0
1	-0.03351	0.287620008	-0.03351	0.287620008	2904.615967	24977.27344	250.3821411	0	1.030879974	464.4644775	24977.27344	27	1	-1	107	0	0
1	-0.018540001	-0.472389996	-0.018540001	-0.472389996	652.5345459	5669.643066	251.8009644	0	1.071120024	410.2064209	5669.643066	27	1	-1	188	0	0
1	0.00143	0.264699996	0.00143	0.264699996	2157.99707	19063.10352	253.7654724	0	1.026190043	421.951416	19063.10352	27	1	-1	111	0	0
1	0.018100001	-0.09578	0.018100001	-0.09578	2263.790039	19331.16797	249.4919128	0	1.020020008	429.7866516	19331.16797	27	1	-1	480	0	0
1	0.022700001	-0.066370003	0.022700001	-0.066370003	2234.350098	18685.51367	246.9388886	0	1.041239977	417.57901	18685.51367	27	1	-1	482	0	0
1	0.02647	-0.122139998	0.02647	-0.122139998	604.7078857	5151.507813	249.1880188	0	1.011870027	424.111908	5151.507813	27	1	-1	140	0	0
1	0.027720001	0.254900008	0.027720001	0.254900008	2069.284912	17852.07813	250.7609253	0	1.004940033	419.237854	17852.07813	27	1	-1	298	0	0
1	0.046859998	-0.451970011	0.046859998	-0.451970011	248.8791656	2083.94043	247.0480194	0	1.01394999	387.9836121	2083.94043	27	1	-1	410	0	0
1	0.050960001	-0.079219997	0.050960001	-0.079219997	2244.47998	18155.63867	242.8129578	0	1.001559973	419.4315491	18155.63867	27	1	-1	479	0	0
1	0.052790001	-0.090489998	0.052790001	-0.090489998	611.1340942	5145.416504	247.7713318	0	1.04065001	375.725647	5145.416504	27	1	-1	478	0	0
1	0.053130001	-0.020470001	0.053130001	-0.020470001	1386.394775	11626.86523	247.2684326	0	1.032590032	405.0327148	11626.86523	27	1	-1	483	0	0
1	0.063859999	-0.426420003	0.063859999	-0.426420003	2198.150146	18839.21094	249.9755402	0	1.036339998	423.9987183	18839.21094	27	1	-1	411	0	0
1	0.063929997	-0.078309998	0.063929997	-0.078309998	2350.981445	20037.20703	249.2693329	0	1.031110048	430.0019226	20037.20703	27	1	-1	481	0	0
1	0.075769998	-0.058109999	0.075769998	-0.058109999	1343.264893	10906.63086	243.2923279	0	1.027269959	421.9051514	10906.63086	27	1	-1	141	0	0
1	0.109070003	0.268240005	0.109070003	0.268240005	1125.142212	9300.460938	245.4558411	0	1.005820036	405.7548523	9300.460938	27	1	-1	315	0	0
1	0.112389997	0.127849996	0.112389997	0.127849996	553.1694336	5071.282715	258.5184021	0	1.026579976	385.839447	5071.282715	27	1	-1	476	0	0
1	0.117839999	0.277749985	0.117839999	0.277749985	1259.080688	10418.95313	245.6570282	0	1.048069954	416.8014832	10418.95313	27	1	-1	313	0	0
1	0.13504	-0.092210002	0.13504	-0.092210002	2656.805908	23770.70313	255.3790283	0	1.020300031	454.9721375	23770.70313	27	1	-1	189	0	0
1	0.146380007	0.173319995	0.146380007	0.173319995	467.505188	4060.265137	251.6126404	0	1.021350026	372.9223022	4060.265137	27	1	-1	243	0	0
1	0.148420006	0.247150004	0.148420006	0.247150004	1170.937012	10589.38184	256.7507629	0	1.019930005	430.1810608	10589.38184	27	1	-1	91	0	0
1	0.15309	0.143199995	0.15309	0.143199995	652.5415649	5293.555664	243.1639099	0	1.011849999	389.4390564	5293.555664	27	1	-1	475	0	0
1	0.160380006	0.10509	0.160380006	0.10509	2335.369873	19756.26758	248.3341522	0	1.027240038	433.680603	19756.26758	27	1	-1	467	0	0
1	0.173280001	0.282499999	0.173280001	0.282499999	681.7741089	5703.199219	247.0865479	0	1.075219989	405.7038574	5703.199219	27	1	-1	129	0	0
1	0.189219996	0.20668	0.189219996	0.20668	1220.901245	9676.265625	240.3476715	0	1.00793004	430.5681763	9676.265625	27	1	-1	316	0	0
1	0.205730006	0.133430004	0.205730006	0.133430004	2095.665771	18914.5332	256.5389099	0	1.041949987	432.4281921	18914.5332	27	1	-1	190	0	0
1	0.209179997	0.243540004	0.209179997	0.243540004	1237.704468	10295.33008	246.2562256	0	1.03144002	404.9098206	10295.33008	27	1	-1	314	0	0
1	0.218050003	0.274549991	0.218050003	0.274549991	805.8101807	7322.453613	257.3649597	0	1.015820026	399.6357117	7322.453613	27	1	-1	317	0	0
1	0.236919999	0.187560007	0.236919999	0.187560007	1859.715454	15706.79688	248.143692	0	1.033069968	412.8143921	15706.79688	27	1	-1	246	0	0
1	0.240630001	0.142499998	0.240630001	0.142499998	1415.456299	12937.44434	258.1139832	0	1.015499949	394.0767822	12937.44434	27	1	-1	244	0	0
1	0.244990006	0.224010006	0.244990006	0.224010006	1824.092041	15618.25488	249.8685455	0	1.042289972	446.0221558	15618.25488	27	1	-1	191	0	0
1	0.248089999	0.238440007	0.248089999	0.238440007	1131.099365	10120.24707	255.4282684	0	1.043670058	403.1688232	10120.24707	27	1	-1	90	0	0
1	0.257079989	0.1954	0.257079989	0.1954	2057.351563	17870.93555	251.6319122	0	1.019729972	430.5858154	17870.93555	27	1	-1	245	0	0
1	0.290329993	0.301569998	0.290329993	0.301569998	518.6299438	4123.333496	241.0538788	0	1.110290051	411.5227051	4123.333496	27	1	-1	276	0	0
1	0.304839998	0.220550001	0.304839998	0.220550001	728.5485229	5571.663086	236.191803	0	1.058680058	398.7183228	5571.663086	27	1	-1	275	0	0
1	-0.546769977	0.01847	-0.546769977	0.01847	1088.117798	11595.16699	278.7970581	0	1.056169987	384.9586487	11595.16699	28	1	-1	315	0	0
1	-0.545669973	-0.01086	-0.545669973	-0.01086	1444.50708	14500.27344	270.5430908	0	1.040150046	392.7363586	14500.27344	28	1	-1	318	0	0
1	-0.518809974	-0.01584	-0.518809974	-0.01584	1129.311401	10754.5918	263.4725037	0	1.020259976	386.8194275	10754.5918	28	1	-1	317	0	0
1	-0.496870011	-0.054260001	-0.496870011	-0.054260001	942.3775024	9074.630859	264.9298706	0	1.008780003	381.3961792	9074.630859	28	1	-1	282	0	0
1	-0.472530007	0.00087	-0.472530007	0.00087	2591.26709	25109.39844	265.807251	0	1.039610028	428.7379761	25109.39844	28	1	-1	316	0	0
1	-0.445219994	-0.112010002	-0.445219994	-0.112010002	530.4859619	5301.359863	269.9181824	0	1.031129956	371.4829407	5301.359863	28	1	-1	98	0	0
1	-0.364589989	0.310149997	-0.364589989	0.310149997	1196.696777	9873.612305	245.6570282	0	1.125499964	410.1997986	9873.612305	28	1	-1	302	0	0
