Cas8838	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	-0.06742	0.37078	-0.06742	0.37078	500.00000	5000.00000	247.05017	0.00000	1.00000	377.88663	8121.32178	24	1	-1	1	0.00000	0.00000
1	-0.06612	-0.36940	-0.06612	-0.36940	500.00000	5000.00000	259.68042	0.00000	1.00000	356.43414	1977.24792	24	1	-1	1	0.00000	0.00000
1	-0.06347	0.33673	-0.06347	0.33673	500.00000	5000.00000	254.96602	0.00000	1.00000	412.24170	20152.46094	24	1	-1	1	0.00000	0.00000
1	-0.06301	0.23130	-0.06301	0.23130	500.00000	5000.00000	244.77750	0.00000	1.00000	496.68323	19227.04492	24	1	-1	1	0.00000	0.00000
1	-0.05177	0.26886	-0.05177	0.26886	500.00000	5000.00000	253.50868	0.00000	1.00000	361.25735	4899.18213	24	1	-1	1	0.00000	0.00000
1	-0.04266	0.30469	-0.04266	0.30469	500.00000	5000.00000	226.09099	0.00000	1.00000	562.29242	17845.78516	24	1	-1	1	0.00000	0.00000
1	-0.03153	-0.46384	-0.03153	-0.46384	500.00000	5000.00000	266.27377	0.00000	1.00000	355.25949	3023.87891	24	1	-1	1	0.00000	0.00000
1	-0.02947	0.38741	-0.02947	0.38741	500.00000	5000.00000	249.03609	0.00000	1.00000	381.73050	16093.12402	24	1	-1	1	0.00000	0.00000
1	-0.02917	0.21229	-0.02917	0.21229	500.00000	5000.00000	256.38910	0.00000	1.00000	380.14572	6685.92334	24	1	-1	1	0.00000	0.00000
1	-0.02638	0.31658	-0.02638	0.31658	500.00000	5000.00000	256.91342	0.00000	1.00000	397.35934	17190.86523	24	1	-1	1	0.00000	0.00000
1	-0.02548	0.03964	-0.02548	0.03964	500.00000	5000.00000	254.22345	0.00000	1.00000	432.95490	24173.47656	24	1	-1	1	0.00000	0.00000
1	-0.02439	0.26121	-0.02439	0.26121	500.00000	5000.00000	253.22835	0.00000	1.00000	373.83060	10281.01367	24	1	-1	1	0.00000	0.00000
1	-0.01888	0.21011	-0.01888	0.21011	500.00000	5000.00000	218.08527	0.00000	1.00000	613.71863	12120.13184	24	1	-1	1	0.00000	0.00000
1	-0.01626	0.35775	-0.01626	0.35775	500.00000	5000.00000	247.42680	0.00000	1.00000	381.16580	14469.16016	24	1	-1	1	0.00000	0.00000
1	-0.01019	0.32828	-0.01019	0.32828	500.00000	5000.00000	230.39024	0.00000	1.00000	633.79828	15637.85547	24	1	-1	1	0.00000	0.00000
1	-0.00929	-0.35502	-0.00929	-0.35502	500.00000	5000.00000	242.06824	0.00000	1.00000	396.82996	13237.35449	24	1	-1	1	0.00000	0.00000
1	-0.00480	0.39269	-0.00480	0.39269	500.00000	5000.00000	243.73102	0.00000	1.00000	387.52695	10308.74414	24	1	-1	1	0.00000	0.00000
1	0.00101	0.36678	0.00101	0.36678	500.00000	5000.00000	248.65944	0.00000	1.00000	394.18405	14811.38965	24	1	-1	1	0.00000	0.00000
1	0.01705	0.20963	0.01705	0.20963	500.00000	5000.00000	231.92679	0.00000	1.00000	591.70142	18041.13477	24	1	-1	1	0.00000	0.00000
1	0.01874	-0.29764	0.01874	-0.29764	500.00000	5000.00000	251.69609	0.00000	1.00000	387.65674	14539.33008	24	1	-1	1	0.00000	0.00000
1	0.01960	0.37194	0.01960	0.37194	500.00000	5000.00000	248.29564	0.00000	1.00000	381.19617	13684.95703	24	1	-1	1	0.00000	0.00000
1	0.02689	-0.52839	0.02689	-0.52839	500.00000	5000.00000	248.19507	0.00000	1.00000	468.68741	8809.42285	24	1	-1	1	0.00000	0.00000
1	0.04247	0.23098	0.04247	0.23098	500.00000	5000.00000	248.98259	0.00000	1.00000	410.67813	20626.79297	24	1	-1	1	0.00000	0.00000
1	0.05738	-0.47264	0.05738	-0.47264	500.00000	5000.00000	253.52794	0.00000	1.00000	365.23157	8355.33203	24	1	-1	1	0.00000	0.00000
1	0.06074	-0.43993	0.06074	-0.43993	500.00000	5000.00000	253.91100	0.00000	1.00000	390.05862	7774.28320	24	1	-1	1	0.00000	0.00000
1	0.08633	-0.04165	0.08633	-0.04165	500.00000	5000.00000	248.52890	0.00000	1.00000	368.40378	10150.53027	24	1	-1	1	0.00000	0.00000
1	0.10461	0.18531	0.10461	0.18531	500.00000	5000.00000	251.69609	0.00000	1.00000	419.30109	27144.44727	24	1	-1	1	0.00000	0.00000
1	0.11097	0.23310	0.11097	0.23310	500.00000	5000.00000	245.20334	0.00000	1.00000	416.23898	16661.43945	24	1	-1	1	0.00000	0.00000
1	0.11867	-0.00979	0.11867	-0.00979	500.00000	5000.00000	256.46402	0.00000	1.00000	379.29407	6681.05615	24	1	-1	1	0.00000	0.00000
1	0.11962	-0.04687	0.11962	-0.04687	500.00000	5000.00000	243.29446	0.00000	1.00000	374.24890	11324.13281	24	1	-1	1	0.00000	0.00000
1	0.12066	-0.01675	0.12066	-0.01675	500.00000	5000.00000	244.04132	0.00000	1.00000	394.95547	14239.51953	24	1	-1	1	0.00000	0.00000
1	0.12832	-0.44811	0.12832	-0.44811	500.00000	5000.00000	253.23048	0.00000	1.00000	389.40167	12065.67188	24	1	-1	1	0.00000	0.00000
1	0.13003	0.11153	0.13003	0.11153	500.00000	5000.00000	242.79584	0.00000	1.00000	496.87756	21528.32031	24	1	-1	1	0.00000	0.00000
1	0.13181	0.02915	0.13181	0.02915	500.00000	5000.00000	256.94766	0.00000	1.00000	337.43301	2331.73071	24	1	-1	1	0.00000	0.00000
1	0.13996	0.05229	0.13996	0.05229	500.00000	5000.00000	257.72235	0.00000	1.00000	440.55228	30371.72852	24	1	-1	1	0.00000	0.00000
1	0.18192	-0.52549	0.18192	-0.52549	500.00000	5000.00000	258.55481	0.00000	1.00000	344.42200	4626.07031	24	1	-1	1	0.00000	0.00000
1	0.19131	-0.46119	0.19131	-0.46119	500.00000	5000.00000	256.09595	0.00000	1.00000	379.05261	13202.53516	24	1	-1	1	0.00000	0.00000
1	0.26389	-0.33388	0.26389	-0.33388	500.00000	5000.00000	266.81308	0.00000	1.00000	347.02121	2003.64575	24	1	-1	1	0.00000	0.00000
1	0.41483	-0.14388	0.41483	-0.14388	500.00000	5000.00000	253.26901	0.00000	1.00000	390.16953	15528.01270	24	1	-1	1	0.00000	0.00000
1	0.43677	-0.14921	0.43677	-0.14921	500.00000	5000.00000	242.73592	0.00000	1.00000	384.49908	10803.06152	24	1	-1	1	0.00000	0.00000
1	-0.51214	-0.32049	-0.51214	-0.32049	500.00000	5000.00000	262.22491	0.00000	1.00000	355.57050	1338.56055	25	1	-1	1	0.00000	0.00000
1	-0.36801	0.00720	-0.36801	0.00720	500.00000	5000.00000	249.89850	0.00000	1.00000	361.76776	4905.81006	25	1	-1	1	0.00000	0.00000
1	-0.34723	0.12716	-0.34723	0.12716	500.00000	5000.00000	288.11249	0.00000	1.00000	358.30280	1571.86829	25	1	-1	1	0.00000	0.00000
1	-0.34382	-0.30528	-0.34382	-0.30528	500.00000	5000.00000	261.23410	0.00000	1.00000	375.19818	4918.43506	25	1	-1	1	0.00000	0.00000
1	-0.30066	-0.14792	-0.30066	-0.14792	500.00000	5000.00000	252.35736	0.00000	1.00000	393.80838	6783.89844	25	1	-1	1	0.00000	0.00000
1	-0.30026	-0.13878	-0.30026	-0.13878	500.00000	5000.00000	246.24339	0.00000	1.00000	424.72308	10473.42871	25	1	-1	1	0.00000	0.00000
1	-0.29567	-0.06160	-0.29567	-0.06160	500.00000	5000.00000	256.10452	0.00000	1.00000	375.54214	7796.24365	25	1	-1	1	0.00000	0.00000
1	-0.29416	-0.26690	-0.29416	-0.26690	500.00000	5000.00000	271.08237	0.00000	1.00000	414.04761	21935.91602	25	1	-1	1	0.00000	0.00000
1	-0.29068	-0.30800	-0.29068	-0.30800	500.00000	5000.00000	277.57513	0.00000	1.00000	400.34216	19706.02734	25	1	-1	1	0.00000	0.00000
1	-0.28244	-0.24809	-0.28244	-0.24809	500.00000	5000.00000	244.41154	0.00000	1.00000	402.89728	10960.87988	25	1	-1	1	0.00000	0.00000
1	-0.27647	-0.20572	-0.27647	-0.20572	500.00000	5000.00000	266.95001	0.00000	1.00000	451.50726	21267.48047	25	1	-1	1	0.00000	0.00000
1	-0.26660	-0.20749	-0.26660	-0.20749	500.00000	5000.00000	258.41782	0.00000	1.00000	391.24423	7911.66016	25	1	-1	1	0.00000	0.00000
1	-0.26046	-0.23063	-0.26046	-0.23063	500.00000	5000.00000	263.96472	0.00000	1.00000	373.61426	7299.48730	25	1	-1	1	0.00000	0.00000
1	-0.25810	-0.20790	-0.25810	-0.20790	500.00000	5000.00000	251.53560	0.00000	1.00000	382.86740	13779.96582	25	1	-1	1	0.00000	0.00000
1	-0.25691	-0.00633	-0.25691	-0.00633	500.00000	5000.00000	260.68839	0.00000	1.00000	412.73206	14839.06641	25	1	-1	1	0.00000	0.00000
1	-0.25050	-0.22841	-0.25050	-0.22841	500.00000	5000.00000	252.91803	0.00000	1.00000	415.71396	18559.81836	25	1	-1	1	0.00000	0.00000
1	-0.24769	-0.17144	-0.24769	-0.17144	500.00000	5000.00000	248.54388	0.00000	1.00000	359.04947	1063.72095	25	1	-1	1	0.00000	0.00000
1	-0.24415	0.00030	-0.24415	0.00030	500.00000	5000.00000	251.93579	0.00000	1.00000	380.19257	4261.78369	25	1	-1	1	0.00000	0.00000
1	-0.24066	-0.05726	-0.24066	-0.05726	500.00000	5000.00000	244.94867	0.00000	1.00000	391.17340	12010.03418	25	1	-1	1	0.00000	0.00000
1	-0.24023	0.31006	-0.24023	0.31006	500.00000	5000.00000	256.45117	0.00000	1.00000	419.99002	25158.29492	25	1	-1	1	0.00000	0.00000
1	-0.23532	-0.23066	-0.23532	-0.23066	500.00000	5000.00000	267.45935	0.00000	1.00000	406.91751	21486.17188	25	1	-1	1	0.00000	0.00000
1	-0.22552	0.42263	-0.22552	0.42263	500.00000	5000.00000	251.41147	0.00000	1.00000	420.17728	17213.50977	25	1	-1	1	0.00000	0.00000
1	-0.21655	-0.26623	-0.21655	-0.26623	500.00000	5000.00000	265.59326	0.00000	1.00000	413.85208	18623.88281	25	1	-1	1	0.00000	0.00000
1	-0.21443	-0.29999	-0.21443	-0.29999	500.00000	5000.00000	271.01816	0.00000	1.00000	411.24374	14021.57520	25	1	-1	1	0.00000	0.00000
1	-0.18402	0.21228	-0.18402	0.21228	500.00000	5000.00000	258.70032	0.00000	1.00000	459.05688	35977.66016	25	1	-1	1	0.00000	0.00000
1	-0.15001	-0.18162	-0.15001	-0.18162	500.00000	5000.00000	263.69080	0.00000	1.00000	437.95563	21440.65039	25	1	-1	1	0.00000	0.00000
1	-0.13133	-0.35639	-0.13133	-0.35639	500.00000	5000.00000	252.52641	0.00000	1.00000	395.08105	15764.87305	25	1	-1	1	0.00000	0.00000
1	-0.10725	-0.19744	-0.10725	-0.19744	500.00000	5000.00000	258.84799	0.00000	1.00000	402.87366	15523.22363	25	1	-1	1	0.00000	0.00000
1	-0.10203	-0.34072	-0.10203	-0.34072	500.00000	5000.00000	247.95325	0.00000	1.00000	377.34897	7465.38330	25	1	-1	1	0.00000	0.00000
1	-0.09787	-0.31478	-0.09787	-0.31478	500.00000	5000.00000	254.42674	0.00000	1.00000	403.08179	18444.92383	25	1	-1	1	0.00000	0.00000
1	-0.09292	-0.28573	-0.09292	-0.28573	500.00000	5000.00000	253.01006	0.00000	1.00000	412.01315	17719.43750	25	1	-1	1	0.00000	0.00000
1	-0.08304	-0.29476	-0.08304	-0.29476	500.00000	5000.00000	248.84348	0.00000	1.00000	385.03305	12272.16602	25	1	-1	1	0.00000	0.00000
1	-0.07679	-0.34652	-0.07679	-0.34652	500.00000	5000.00000	257.94278	0.00000	1.00000	411.68658	18555.57031	25	1	-1	1	0.00000	0.00000
1	-0.07661	0.40831	-0.07661	0.40831	500.00000	5000.00000	252.01924	0.00000	1.00000	388.25671	9169.90039	25	1	-1	1	0.00000	0.00000
1	-0.07048	0.39173	-0.07048	0.39173	500.00000	5000.00000	258.85226	0.00000	1.00000	408.53708	11567.41699	25	1	-1	1	0.00000	0.00000
1	-0.05981	0.41416	-0.05981	0.41416	500.00000	5000.00000	255.62299	0.00000	1.00000	385.25116	8697.51855	25	1	-1	1	0.00000	0.00000
1	-0.03880	-0.31527	-0.03880	-0.31527	500.00000	5000.00000	244.65550	0.00000	1.00000	378.11154	9657.32324	25	1	-1	1	0.00000	0.00000
1	-0.01758	0.34807	-0.01758	0.34807	500.00000	5000.00000	232.44466	0.00000	1.00000	370.89230	2841.41089	25	1	-1	1	0.00000	0.00000
1	-0.00634	0.26652	-0.00634	0.26652	500.00000	5000.00000	259.74680	0.00000	1.00000	482.74738	45008.79297	25	1	-1	1	0.00000	0.00000
1	-0.00204	-0.37658	-0.00204	-0.37658	500.00000	5000.00000	247.28127	0.00000	1.00000	392.22433	5790.43701	25	1	-1	1	0.00000	0.00000
1	0.01169	-0.07618	0.01169	-0.07618	500.00000	5000.00000	266.73602	0.00000	1.00000	460.36487	32808.55078	25	1	-1	1	0.00000	0.00000
1	0.01218	0.38254	0.01218	0.38254	500.00000	5000.00000	256.07025	0.00000	1.00000	390.78061	14943.54785	25	1	-1	1	0.00000	0.00000
1	0.01502	-0.30932	0.01502	-0.30932	500.00000	5000.00000	248.05382	0.00000	1.00000	385.46106	7603.01563	25	1	-1	1	0.00000	0.00000
1	0.01865	0.08293	0.01865	0.08293	500.00000	5000.00000	252.79820	0.00000	1.00000	373.86188	11432.64551	25	1	-1	1	0.00000	0.00000
1	0.02158	-0.33947	0.02158	-0.33947	500.00000	5000.00000	246.94101	0.00000	1.00000	422.46420	20027.89063	25	1	-1	1	0.00000	0.00000
1	0.02939	-0.35560	0.02939	-0.35560	500.00000	5000.00000	232.82986	0.00000	1.00000	379.15475	5560.79297	25	1	-1	1	0.00000	0.00000
1	0.03420	0.15155	0.03420	0.15155	500.00000	5000.00000	242.33147	0.00000	1.00000	362.81131	2596.80029	25	1	-1	1	0.00000	0.00000
1	0.08898	0.38172	0.08898	0.38172	500.00000	5000.00000	324.51816	0.00000	1.00000	361.10376	3167.20190	25	1	-1	1	0.00000	0.00000
1	0.09040	-0.03879	0.09040	-0.03879	500.00000	5000.00000	253.59856	0.00000	1.00000	376.00629	8097.35693	25	1	-1	1	0.00000	0.00000
1	0.09619	0.01420	0.09619	0.01420	500.00000	5000.00000	265.66818	0.00000	1.00000	379.12424	12988.53223	25	1	-1	1	0.00000	0.00000
1	0.09893	0.00218	0.09893	0.00218	500.00000	5000.00000	268.66846	0.00000	1.00000	409.75232	19068.98438	25	1	-1	1	0.00000	0.00000
1	0.10039	0.02295	0.10039	0.02295	500.00000	5000.00000	261.24478	0.00000	1.00000	408.86517	20223.09766	25	1	-1	1	0.00000	0.00000
1	0.10291	0.00297	0.10291	0.00297	500.00000	5000.00000	262.58228	0.00000	1.00000	380.59720	14469.61719	25	1	-1	1	0.00000	0.00000
1	0.10303	0.04135	0.10303	0.04135	500.00000	5000.00000	263.28207	0.00000	1.00000	358.85019	5660.27832	25	1	-1	1	0.00000	0.00000
1	0.11208	-0.00731	0.11208	-0.00731	500.00000	5000.00000	264.55536	0.00000	1.00000	415.02411	17894.20313	25	1	-1	1	0.00000	0.00000
1	0.12427	-0.03499	0.12427	-0.03499	500.00000	5000.00000	268.06497	0.00000	1.00000	412.39197	19490.99023	25	1	-1	1	0.00000	0.00000
1	0.12450	-0.01851	0.12450	-0.01851	500.00000	5000.00000	270.37616	0.00000	1.00000	407.29178	17358.59570	25	1	-1	1	0.00000	0.00000
1	0.12802	0.00112	0.12802	0.00112	500.00000	5000.00000	266.88370	0.00000	1.00000	416.48691	19442.78125	25	1	-1	1	0.00000	0.00000
1	0.12842	0.02118	0.12842	0.02118	500.00000	5000.00000	270.49814	0.00000	1.00000	393.66061	19857.66992	25	1	-1	1	0.00000	0.00000
1	0.14894	0.20746	0.14894	0.20746	500.00000	5000.00000	258.77521	0.00000	1.00000	359.84982	1833.48584	25	1	-1	1	0.00000	0.00000
1	0.19107	0.17724	0.19107	0.17724	500.00000	5000.00000	264.90845	0.00000	1.00000	413.60052	23525.65039	25	1	-1	1	0.00000	0.00000
1	0.22246	-0.08603	0.22246	-0.08603	500.00000	5000.00000	255.21426	0.00000	1.00000	366.89575	4019.95044	25	1	-1	1	0.00000	0.00000
1	0.22766	0.09001	0.22766	0.09001	500.00000	5000.00000	245.40021	0.00000	1.00000	436.51556	25878.21094	25	1	-1	1	0.00000	0.00000
1	0.22774	0.04299	0.22774	0.04299	500.00000	5000.00000	244.23819	0.00000	1.00000	405.92957	10289.51758	25	1	-1	1	0.00000	0.00000
1	0.22913	0.15412	0.22913	0.15412	500.00000	5000.00000	246.42314	0.00000	1.00000	412.01010	18418.56250	25	1	-1	1	0.00000	0.00000
1	0.22985	0.00712	0.22985	0.00712	500.00000	5000.00000	249.30573	0.00000	1.00000	432.59103	24295.40039	25	1	-1	1	0.00000	0.00000
1	0.23032	0.25225	0.23032	0.25225	500.00000	5000.00000	252.84956	0.00000	1.00000	421.99265	18251.48047	25	1	-1	1	0.00000	0.00000
1	0.23473	-0.08561	0.23473	-0.08561	500.00000	5000.00000	256.67160	0.00000	1.00000	364.98285	3899.66211	25	1	-1	1	0.00000	0.00000
1	0.23593	0.31836	0.23593	0.31836	500.00000	5000.00000	255.79634	0.00000	1.00000	399.86472	18951.58008	25	1	-1	1	0.00000	0.00000
1	0.24170	0.26541	0.24170	0.26541	500.00000	5000.00000	249.04037	0.00000	1.00000	394.71558	9916.13184	25	1	-1	1	0.00000	0.00000
1	0.24231	0.17531	0.24231	0.17531	500.00000	5000.00000	262.62296	0.00000	1.00000	395.43481	16920.50000	25	1	-1	1	0.00000	0.00000
1	0.24356	0.25670	0.24356	0.25670	500.00000	5000.00000	262.63794	0.00000	1.00000	440.72968	29498.28516	25	1	-1	1	0.00000	0.00000
1	0.25006	0.14662	0.25006	0.14662	500.00000	5000.00000	247.47388	0.00000	1.00000	416.14627	21698.61719	25	1	-1	1	0.00000	0.00000
1	0.25025	-0.05987	0.25025	-0.05987	500.00000	5000.00000	244.77534	0.00000	1.00000	395.49933	9782.05762	25	1	-1	1	0.00000	0.00000
1	0.25353	0.06334	0.25353	0.06334	500.00000	5000.00000	240.56596	0.00000	1.00000	417.75311	14774.76855	25	1	-1	1	0.00000	0.00000
1	0.25408	0.01802	0.25408	0.01802	500.00000	5000.00000	247.98962	0.00000	1.00000	389.78461	7004.94287	25	1	-1	1	0.00000	0.00000
1	0.25734	0.04191	0.25734	0.04191	500.00000	5000.00000	248.08165	0.00000	1.00000	437.25705	22053.17969	25	1	-1	1	0.00000	0.00000
1	0.26027	0.21947	0.26027	0.21947	500.00000	5000.00000	255.73213	0.00000	1.00000	382.04990	12619.93652	25	1	-1	1	0.00000	0.00000
1	0.26209	0.33612	0.26209	0.33612	500.00000	5000.00000	258.63611	0.00000	1.00000	393.84100	16146.48535	25	1	-1	1	0.00000	0.00000
1	0.26509	0.34906	0.26509	0.34906	500.00000	5000.00000	247.30910	0.00000	1.00000	383.84943	13061.88965	25	1	-1	1	0.00000	0.00000
1	0.26561	0.21305	0.26561	0.21305	500.00000	5000.00000	253.60071	0.00000	1.00000	413.42282	20118.25586	25	1	-1	1	0.00000	0.00000
1	0.26610	0.26230	0.26610	0.26230	500.00000	5000.00000	252.51573	0.00000	1.00000	427.62241	24228.54492	25	1	-1	1	0.00000	0.00000
1	0.26955	0.25238	0.26955	0.25238	500.00000	5000.00000	258.71744	0.00000	1.00000	426.36819	23191.61133	25	1	-1	1	0.00000	0.00000
1	0.27483	0.15412	0.27483	0.15412	500.00000	5000.00000	244.92729	0.00000	1.00000	427.09787	20076.28906	25	1	-1	1	0.00000	0.00000
1	0.28611	0.04529	0.28611	0.04529	500.00000	5000.00000	246.66281	0.00000	1.00000	410.19305	14434.83984	25	1	-1	1	0.00000	0.00000
1	0.30442	0.26886	0.30442	0.26886	500.00000	5000.00000	250.73952	0.00000	1.00000	399.83765	14547.77539	25	1	-1	1	0.00000	0.00000
1	-0.40511	0.35246	-0.40511	0.35246	500.00000	5000.00000	326.99628	0.00000	1.00000	374.00763	7801.40381	26	1	-1	1	0.00000	0.00000
1	-0.25915	-0.08951	-0.25915	-0.08951	500.00000	5000.00000	234.29362	0.00000	1.00000	365.80707	1497.19690	26	1	-1	1	0.00000	0.00000
1	-0.20119	0.34843	-0.20119	0.34843	500.00000	5000.00000	255.33197	0.00000	1.00000	436.97888	21641.10742	26	1	-1	1	0.00000	0.00000
1	-0.19276	-0.13486	-0.19276	-0.13486	500.00000	5000.00000	233.02673	0.00000	1.00000	376.15207	2926.44067	26	1	-1	1	0.00000	0.00000
1	-0.18098	0.36321	-0.18098	0.36321	500.00000	5000.00000	249.80649	0.00000	1.00000	399.24921	10480.61426	26	1	-1	1	0.00000	0.00000
1	-0.17979	-0.32511	-0.17979	-0.32511	500.00000	5000.00000	240.83774	0.00000	1.00000	367.73016	2915.23535	26	1	-1	1	0.00000	0.00000
1	-0.17844	0.36096	-0.17844	0.36096	500.00000	5000.00000	249.83643	0.00000	1.00000	424.77472	13424.79785	26	1	-1	1	0.00000	0.00000
1	-0.16625	-0.16440	-0.16625	-0.16440	500.00000	5000.00000	248.51607	0.00000	1.00000	451.24719	24282.12695	26	1	-1	1	0.00000	0.00000
1	-0.15847	-0.24151	-0.15847	-0.24151	500.00000	5000.00000	249.51971	0.00000	1.00000	418.96573	14570.53711	26	1	-1	1	0.00000	0.00000
1	-0.14666	-0.27627	-0.14666	-0.27627	500.00000	5000.00000	235.79591	0.00000	1.00000	434.36673	21212.53711	26	1	-1	1	0.00000	0.00000
1	-0.14640	-0.23374	-0.14640	-0.23374	500.00000	5000.00000	247.82269	0.00000	1.00000	403.03085	15204.10254	26	1	-1	1	0.00000	0.00000
1	-0.13598	0.41601	-0.13598	0.41601	500.00000	5000.00000	248.72791	0.00000	1.00000	411.01077	17490.91602	26	1	-1	1	0.00000	0.00000
1	-0.13026	-0.23868	-0.13026	-0.23868	500.00000	5000.00000	239.45744	0.00000	1.00000	421.08469	18680.21289	26	1	-1	1	0.00000	0.00000
1	-0.12994	-0.22293	-0.12994	-0.22293	500.00000	5000.00000	259.36584	0.00000	1.00000	388.15866	12305.31543	26	1	-1	1	0.00000	0.00000
1	-0.12611	-0.08929	-0.12611	-0.08929	500.00000	5000.00000	242.18381	0.00000	1.00000	456.49829	10926.06250	26	1	-1	1	0.00000	0.00000
1	-0.12167	-0.26525	-0.12167	-0.26525	500.00000	5000.00000	254.86971	0.00000	1.00000	360.96188	8762.13477	26	1	-1	1	0.00000	0.00000
1	-0.12096	-0.11307	-0.12096	-0.11307	500.00000	5000.00000	251.29164	0.00000	1.00000	406.85889	12648.54883	26	1	-1	1	0.00000	0.00000
1	-0.11767	-0.23781	-0.11767	-0.23781	500.00000	5000.00000	244.25960	0.00000	1.00000	423.01260	19614.50781	26	1	-1	1	0.00000	0.00000
1	-0.11414	-0.15624	-0.11414	-0.15624	500.00000	5000.00000	252.16261	0.00000	1.00000	362.81512	4855.50244	26	1	-1	1	0.00000	0.00000
1	-0.10159	-0.29526	-0.10159	-0.29526	500.00000	5000.00000	228.77669	0.00000	1.00000	371.68430	2658.56226	26	1	-1	1	0.00000	0.00000
1	-0.10102	-0.27350	-0.10102	-0.27350	500.00000	5000.00000	242.81725	0.00000	1.00000	430.82315	19376.64844	26	1	-1	1	0.00000	0.00000
1	-0.10035	-0.28388	-0.10035	-0.28388	500.00000	5000.00000	238.51799	0.00000	1.00000	485.60263	19231.78125	26	1	-1	1	0.00000	0.00000
1	-0.09586	0.66530	-0.09586	0.66530	500.00000	5000.00000	303.21448	0.00000	1.00000	397.77707	19270.14258	26	1	-1	1	0.00000	0.00000
1	-0.09298	-0.07719	-0.09298	-0.07719	500.00000	5000.00000	257.03754	0.00000	1.00000	382.07681	6689.92578	26	1	-1	1	0.00000	0.00000
1	-0.09170	0.33235	-0.09170	0.33235	500.00000	5000.00000	244.05844	0.00000	1.00000	418.85876	9067.02246	26	1	-1	1	0.00000	0.00000
1	-0.07711	-0.22745	-0.07711	-0.22745	500.00000	5000.00000	261.37747	0.00000	1.00000	395.86490	11060.36230	26	1	-1	1	0.00000	0.00000
1	-0.07301	-0.26742	-0.07301	-0.26742	500.00000	5000.00000	243.59407	0.00000	1.00000	445.72153	20650.14258	26	1	-1	1	0.00000	0.00000
1	-0.04835	0.35857	-0.04835	0.35857	500.00000	5000.00000	254.19562	0.00000	1.00000	397.86633	13006.47266	26	1	-1	1	0.00000	0.00000
1	-0.03780	0.35964	-0.03780	0.35964	500.00000	5000.00000	256.68018	0.00000	1.00000	360.48999	1966.85938	26	1	-1	1	0.00000	0.00000
1	-0.03732	-0.28964	-0.03732	-0.28964	500.00000	5000.00000	251.18465	0.00000	1.00000	415.65030	19704.48047	26	1	-1	1	0.00000	0.00000
1	-0.03622	0.34791	-0.03622	0.34791	500.00000	5000.00000	246.92604	0.00000	1.00000	378.51666	7640.24170	26	1	-1	1	0.00000	0.00000
1	-0.02137	0.40957	-0.02137	0.40957	500.00000	5000.00000	252.34666	0.00000	1.00000	381.20709	6580.44629	26	1	-1	1	0.00000	0.00000
1	-0.01301	-0.26756	-0.01301	-0.26756	500.00000	5000.00000	249.76367	0.00000	1.00000	412.86884	14100.06641	26	1	-1	1	0.00000	0.00000
1	-0.00097	-0.22676	-0.00097	-0.22676	500.00000	5000.00000	247.19139	0.00000	1.00000	386.40506	11742.36133	26	1	-1	1	0.00000	0.00000
1	0.00338	-0.24224	0.00338	-0.24224	500.00000	5000.00000	248.51819	0.00000	1.00000	400.91946	11581.56641	26	1	-1	1	0.00000	0.00000
1	0.01342	-0.24138	0.01342	-0.24138	500.00000	5000.00000	232.61157	0.00000	1.00000	441.68509	9409.33594	26	1	-1	1	0.00000	0.00000
1	0.01926	0.03593	0.01926	0.03593	500.00000	5000.00000	245.90527	0.00000	1.00000	395.21027	5917.95410	26	1	-1	1	0.00000	0.00000
1	0.03043	-0.32674	0.03043	-0.32674	500.00000	5000.00000	249.54755	0.00000	1.00000	354.48163	1899.49255	26	1	-1	1	0.00000	0.00000
1	0.03129	-0.22562	0.03129	-0.22562	500.00000	5000.00000	251.19106	0.00000	1.00000	375.01752	9293.61035	26	1	-1	1	0.00000	0.00000
1	0.03133	-0.21546	0.03133	-0.21546	500.00000	5000.00000	232.37833	0.00000	1.00000	363.11166	1231.37622	26	1	-1	1	0.00000	0.00000
1	0.04092	-0.22875	0.04092	-0.22875	500.00000	5000.00000	248.24857	0.00000	1.00000	433.60056	11201.92480	26	1	-1	1	0.00000	0.00000
1	0.04504	-0.22501	0.04504	-0.22501	500.00000	5000.00000	247.16359	0.00000	1.00000	408.79498	15902.92676	26	1	-1	1	0.00000	0.00000
1	0.04560	0.14229	0.04560	0.14229	500.00000	5000.00000	246.67993	0.00000	1.00000	405.76050	18672.65625	26	1	-1	1	0.00000	0.00000
1	0.05804	0.13726	0.05804	0.13726	500.00000	5000.00000	247.94896	0.00000	1.00000	416.62488	19825.20508	26	1	-1	1	0.00000	0.00000
1	0.06545	0.08666	0.06545	0.08666	500.00000	5000.00000	263.16223	0.00000	1.00000	408.78204	12242.56445	26	1	-1	1	0.00000	0.00000
1	0.06675	0.16151	0.06675	0.16151	500.00000	5000.00000	245.68483	0.00000	1.00000	382.23740	11106.11035	26	1	-1	1	0.00000	0.00000
1	0.07644	-0.19935	0.07644	-0.19935	500.00000	5000.00000	249.98409	0.00000	1.00000	369.29156	3800.77930	26	1	-1	1	0.00000	0.00000
1	0.07998	-0.24692	0.07998	-0.24692	500.00000	5000.00000	246.82118	0.00000	1.00000	390.86307	9348.69336	26	1	-1	1	0.00000	0.00000
