1	-0.48596999	-0.389919996	247.1100616	396.686615	1014.444763
1	-0.360150009	-0.235980004	262.2548523	387.7145081	3261.368164
1	-0.354279995	-0.035459999	254.5315857	462.1580811	16574.78516
1	-0.349489987	0.307779998	258.7944641	422.2512207	15215.23926
1	-0.337700009	-0.065269999	245.1519928	447.7406921	18438.4707
1	-0.330729991	-0.00201	255.1072693	431.8499146	17363.05859
1	-0.323430002	-0.136289999	237.2211456	402.1752014	3538.208008
1	-0.319570005	0.297410011	240.561676	433.7492065	17601.14844
1	-0.306019992	-0.05085	243.7609863	436.5469971	12493.87305
1	-0.305480003	-0.09375	252.8474121	451.3842163	8740.647461
1	-0.301499993	0.319799989	248.5267639	443.9499207	20133.92188
1	-0.291200012	-0.02988	254.4181671	443.2442017	15785.54785
1	-0.29054001	-0.064929999	258.5034485	445.719635	12605.69141
1	-0.288569987	0.00146	262.1521606	419.9920044	6301.62793
1	-0.281289995	-0.045249999	247.955368	451.1066589	24762.6875
1	-0.279100001	0.339749992	242.7166595	454.657196	13144.12207
1	-0.203449994	-0.033020001	233.9255371	397.4438782	3293.585205
1	-0.194969997	0.288549989	257.7843933	420.2769165	7851.703125
1	-0.178770006	-0.036899999	243.3607941	428.2507629	11784.71484
1	-0.165380001	-0.073760003	243.4036102	439.2770386	12703.26172
1	-0.153369993	-0.330469996	258.3322449	408.031311	9158.790039
1	-0.129979998	0.03624	242.7166595	439.328125	17767.01367
1	-0.11592	-0.351000011	260.8039246	512.9561768	31538.54883
1	-0.108630002	-0.061859999	244.9080353	373.6004334	1738.154175
1	-0.107330002	0.300410002	249.806488	417.8421021	7207.258301
1	-0.081900001	0.356620014	248.3855286	461.4276428	25602.95898
1	-0.078120001	-0.00711	256.3313599	409.9633179	9315.985352
1	-0.07068	-0.04366	250.8443909	471.3334351	29493.76758
1	-0.05528	-0.36976999	253.6520538	459.9544983	17130.18555
1	-0.05483	0.116970003	250.2002411	402.4542542	3403.436279
1	-0.051010001	-0.372979999	267.8509521	448.9359436	13517.52734
1	-0.031199999	-0.328949988	251.9186554	460.6038208	18652.42578
1	-0.02837	0.335240006	247.7863159	444.270752	17231.29297
1	-0.02647	-0.04129	251.0883484	464.4197998	22362.66992
1	-0.02225	-0.360929996	245.0492554	478.2103271	24236.12305
1	-0.02115	-0.354479998	244.638382	451.7177734	11551.66797
1	-0.02015	0.05889	250.0589905	459.7051697	12870.01758
1	-0.01094	-0.383410007	249.3527985	446.6420593	12543.83984
1	-0.01021	-0.377649993	248.2421417	442.193634	10937.09863
1	-0.01015	-0.331930012	243.3115845	454.7174988	18572.97656
1	-0.00683	-0.328090012	255.3105621	429.703125	9172.086914
1	-0.00549	0.122579999	238.1820068	413.2644653	1711.580566
1	-0.0053	-0.386249989	249.2030029	413.994751	8573.731445
1	-0.00525	0.01914	247.955368	406.1826172	9240.050781
1	-0.00372	-0.350320011	249.5132904	455.469574	18126.5918
1	-7.00E-05	0.090549998	252.0085449	460.7901306	13423.42188
1	0.00557	0.04851	247.1443329	444.8349915	15242.97852
1	0.00806	-0.00102	244.450058	444.1907959	11897.31445
1	0.00874	0.396369994	256.6630554	454.276123	16472.13867
1	0.01105	0.355379999	253.2197723	420.4212036	11319.91602
1	0.0153	0.034139998	250.6988525	462.0008545	17731.85938
1	0.018060001	-0.371160001	249.5475464	425.4961853	9659.760742
1	0.022120001	0.422289997	264.3841553	405.730072	8260.696289
1	0.02344	0.07999	262.9888916	461.4745789	18358.13867
1	0.02715	-0.377819985	248.8135223	440.3052368	13995.09668
1	0.02743	0.048859999	247.1272125	476.3710938	25720.91016
1	0.027659999	-0.34138	252.5499573	444.4657898	11708.6377
1	0.027790001	0.399610013	254.9360657	411.973114	8906.506836
1	0.02792	-0.32802999	246.4980469	421.6498413	7991.931641
1	0.029720001	-0.340259999	255.9825134	438.0823059	12239.40137
1	0.034049999	-0.347689986	281.3351135	398.9281616	7902.335449
1	0.034419999	0.03898	248.5995178	453.0717468	18491.88281
1	0.043340001	0.079549998	257.9342041	479.5045166	21531.71875
1	0.044210002	0.021919999	247.4203796	514.7479858	29888.41797
1	0.057909999	0.350410014	250.5533295	409.4333191	5744.033203
1	0.06016	0.349000007	251.5869598	419.0713196	9033.862305
1	0.063050002	-0.322019994	249.8022003	470.6662598	17258.67188
1	0.064180002	0.365979999	249.230835	441.0782776	13584.67871
1	0.065119997	0.352560014	254.7391663	425.5892639	11972.29199
1	0.070019998	0.406300008	257.2044678	441.3207397	16126.64355
1	0.082500003	-0.355560005	255.5802155	413.1264038	6108.05957
1	0.08924	0.364470005	253.5022583	469.8837585	24872.33203
1	0.092830002	0.384200007	256.8599243	446.5316772	15637.88965
1	0.092900001	0.368220001	240.2642212	431.6910095	6327.049805
1	0.09364	0.370189995	251.5762634	434.5212708	21510.67969
1	0.093709998	0.01314	249.5454102	446.0716553	11665.10645
1	0.102600001	0.410059988	253.418808	443.615448	11831.55762
1	0.119120002	0.318399996	252.8731079	411.4661865	6475.859375
1	0.125469998	0.37349999	247.5487823	418.6016235	12301.75488
1	0.141340002	-0.294059992	262.3575745	464.1100464	13934.49121
1	0.152239993	0.128099993	251.8309174	457.1346436	11905.05762
1	0.154379994	0.074500002	255.507431	466.1273193	15496.0957
1	0.155420005	0.411790013	252.8816528	420.9975891	12704.72266
1	0.166730002	0.06233	251.3215942	409.8702393	3065.933105
1	0.178389996	-0.340629995	244.4329376	442.4316711	16375.21973
1	0.183339998	-0.381119996	230.5529022	407.85672	2209.115967
1	0.19483	0.381280005	251.749588	458.8431702	19232.05273
1	0.196810007	-0.336140007	249.1216736	459.1724854	11574.7002
1	0.205730006	-0.390570015	249.1109772	490.1043396	27064.75586
1	0.214440003	0.08004	252.4108582	448.4024048	12766.43262
1	0.217570007	0.1743	247.7135468	434.9188538	10846.13184
1	0.217800006	-0.350899994	254.1870728	470.6932373	20311.41406
1	0.222680002	0.103670001	256.954071	399.545929	6094.95752
1	0.223710001	0.0898	254.1100311	419.2703247	12683.88574
1	0.226339996	0.073190004	246.9003754	446.1872864	15474.6123
1	0.230179995	0.122749999	243.2259827	387.0065918	1953.116821
1	0.234339997	0.06188	245.56073	444.7604675	14238.14746
1	0.238780007	-0.368730009	257.5040588	459.797821	19937.98633
1	0.258410007	-0.287730008	245.2760925	431.1252441	17337.59375
1	0.259600013	0.102150001	250.8786316	439.8603821	12641.16699
1	0.265240014	-0.166480005	249.8235931	416.6599731	7352.159668
1	0.269870013	0.339430004	246.8168945	413.1781006	6814.778809
1	0.288419992	0.048409998	245.2632599	444.6315613	14280.22656
1	0.357050002	0.177919999	285.9874573	384.8334656	1137.235962
2	-0.456200004	0.0098	249.3185577	417.5576172	9065.798828
2	-0.437209994	0.059209999	277.269104	392.7945251	3853.800537
2	-0.406390011	-0.193639994	250.5875702	427.0791931	12954.61035
2	-0.391559988	-0.065090001	244.6854706	391.1474304	5996.765137
2	-0.381520003	-0.146990001	277.0208435	399.2749634	1441.885254
2	-0.378089994	0.130590007	260.1383972	427.3446655	9730.291016
2	-0.361510009	-0.218620002	251.9058228	419.0447388	11706.91895
2	-0.357609987	0.158749998	255.1971436	417.3335571	9434.210938
2	-0.356940001	-0.208419994	252.24823	433.2270508	26015.2832
2	-0.318300009	-0.195040002	255.5930481	427.700531	17297.45703
2	-0.302540004	-0.42129001	247.7221222	378.282074	2954.960693
2	-0.29497999	0.081490003	256.4618835	446.9150391	10829.20215
2	-0.287939996	-0.442790002	257.4526978	399.6250916	7205.283203
2	-0.270020008	-0.315079987	254.8354797	399.2010193	3506.01416
2	-0.248439997	-0.326330006	243.219574	430.8671875	6281.834961
2	-0.247920007	-0.471150011	254.219162	380.2998657	4973.852539
2	-0.23567	-0.073530003	261.8354187	393.4029541	4573.165527
2	-0.234599993	0.173199996	246.6713867	430.0500488	19684.75586
2	-0.229699999	-0.357120007	255.0922852	414.2313538	10944.0459
2	-0.227039993	0.05669	246.4509735	437.6396179	14922.03125
2	-0.215189993	0.059360001	254.6278992	405.5014343	2269.799561
2	-0.214000002	0.099059999	248.207901	464.125885	17088.02539
2	-0.20803	-0.496619999	247.5530701	443.114563	16306.95996
2	-0.201509997	0.033009999	244.7518005	455.3139648	17747.09961
2	-0.194680005	-0.560779989	265.559021	384.009552	4184.959961
2	-0.191049993	0.111529998	240.4739532	389.6783447	5055.890137
2	-0.188150004	0.067780003	240.0994568	394.3425598	4772.872559
2	-0.177839994	0.124219999	247.8783569	419.7322083	14670.80371
2	-0.168970004	0.062760003	244.261734	508.2935791	25538.3418
2	-0.162990004	-0.48131001	255.4753418	439.3800354	20424.85742
2	-0.152089998	-0.398110002	233.1786804	426.019165	2754.552979
2	-0.151309997	0.072099999	248.9954224	471.3258667	18854.49414
2	-0.149399996	0.032260001	251.2937927	459.4835205	18410.00977
2	-0.147190005	0.05773	246.7826691	432.4974976	11394.20508
2	-0.132799998	0.051959999	248.2549744	468.7185364	25136.42969
2	-0.131469995	0.068729997	251.8822632	481.9029541	21480.0293
2	-0.128800005	-0.083130002	246.7227325	414.5593262	6143.406738
2	-0.124799997	0.056139998	251.2680969	449.7234497	13416.65234
2	-0.12348	-0.02568	254.3603821	420.2275391	9954.333984
2	-0.094959997	-0.046319999	246.478775	482.6659546	21483.1543
2	-0.09042	-0.060789999	259.1946716	401.3856201	8797.928711
